,Unnamed: 0,id,titre,objet,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,adrs,dept,region,social_object1_libelle,social_object2_libelle,longitude,latitude,facebook_url,helloasso_url
209,382684,W281005742,ASSOCIATION DES DIABÉTIQUES AFRICAINS,"dynamiser la culture camerounaise, organiser des manifestations, récolter des fonds afin de venir en aide aux enfants déshérités du Cameroun sur le plan de la santé, de l'éducation et de l'assistance",2,RUE,des Trois Cheminées,45750,Saint-Pryvé-Saint-Mesmin,,2 rue des 3 cheminees 45750 saint-pryve-saint-mesmin,Loiret,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.869824,47.8803102,https://www.facebook.com/Diab%C3%A9tiques-africains-170684603475853/,https://www.helloasso.com/associations/asantediabeteafrica
210,383050,W281006209,ASSOCIATION FEUGNOUN DE FRANCE - (FEDEF),"elle a pour objet de mettre les compétences des membres au service des plus défavorisés en particulier le village de FEUGNOUN au Cameroun, où encore aucune ONG n'intervient ; elle met en oeuvre des projets à long terme dans le cadre d'un développement intégré prenant en compte les besoins exprimés des populations : action humanitaire, construction des écoles et parrainage des enfants, aider les femmes créatrice et repreneuse d'entreprise de village FEUGNOUN au Cameroun à mieux réaliser leur projet de création ou reprise, nutrition des enfants, la santé, dans le cadre des actions de solidarité internationale",100 bis,RUE,des Grandes Filles Dieu,28000,Chartres,,100 bis rue des grandes filles dieu 28000 chartres,Eure-et-Loir,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.4919249,48.450909,https://www.facebook.com/Association-Feugnoun-de-France-329626787528830/,https://www.helloasso.com/associations/federation-francaise-de-roller-et-skateboard
211,383653,W281009814,BON BA NGOG LITUBA POUR LA CULTURE ET LE DÉVELOPPEMENT,"nos objectifs sont de mener des actions humanitaires en destination des Bassa Mpooh et Bati en situation de
précarité ;
Regrouper sous forme de réseau les associations, les organismes, les fédérations ou toute
personne physique ou morale uvrant pour la défense des intérêts de la famille Bassa Mpooh et Bati ;
Permettre à ses membres d'acquérir, par la pratique, les connaissances économiques et
financières ;
Constituer des membres de la communauté Bassa Mpooh et Bati qui souhaitent investir dans la
région Bassa Mpooh et Bati au Cameroun en proposant des investissements dans des domaines variés de
l'économie et de la culture
Pour y parvenir, L'association BON BA NGOG LITUBA POUR LA CULTURE ET LE DEVELOPPEMENT se
propose de :
- Promouvoir les régions et la culture Bassa Mpooh Bati ;
- Promouvoir l'éduction culturelle et financière des membres",03,RUE,Saint Lubin Appt 12,28000,Chartres,,03 rue saint lubin appartement 12 28000 chartres,Eure-et-Loir,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.4881434,48.4438601,https://www.facebook.com/Bon-Ba-Ngog-Lituba-D%C3%A9veloppement-1870950689591360/,https://www.helloasso.com/associations/aide-au-developpement-de-ngog-mba-adenm
212,383657,W281009818,GROUPE D'INVESTISSEURS DES PROJETS INNOVANTS CAMEROUNAIS,Contribuer à améliorer les conditions de vie des membres et des habitants du Cameroun en  soutenant des initiatives communautaires dans les zones rurales du Cameroun; Lutter contre l'exode rural et la migration des jeunes du Cameroun; Trouver des investisseurs étrangers et les accompagner dans l'élaboration des projets dans notre pays; Réaliser des projets d'envergure pour le développement économique de notre pays; Renforcer le sentiment d'appartenance et de cohésion sociale entre tous ses membres.,83,RUE,François Foreau,28110,Lucé,,83 rue francois foreau 28110 luce,Eure-et-Loir,Centre-Val de Loire,AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,AUTRES,1.4647554,48.4352629,https://www.facebook.com/GroupInvestisseursProjetsInnovantCamerounais/videos/groupe-dinvestisseurs-des-projets-innovants-camerounais/449519759738947/,https://www.helloasso.com/associations/ladcc/collectes/charly-charge-de-projets-au-cameroun
213,384799,W282001061,ASSOCIATION FRANCO-CAMEROUNAISE OKALA-MANGA,"aide aux femmes seules et aux orphelins, assistance à la petite enfance, création de boutiques sociales, réalisation de ventes, création des manifestations ou spectacles, réalisation de forages et de puits, fourniture de moyens éoliens et solaires ainsi que toutes autres actions",28,RUE,de la Croix Rousseau,28200,Châteaudun,,28 rue de la croix rousseau 28200 chateaudun,Eure-et-Loir,Centre-Val de Loire,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,1.3412864,48.0654272,https://web.facebook.com/ASSOCIATION-FRANCO-CAMEROUNAISE-BIAGNE-201254208731/,https://www.helloasso.com/associations/association-franco-camerounaise-pour-le-developpement/formulaires/2/en
214,388347,W283006287,LYMANKONG COMMUNITY REDI,"rassembler tous les anciens élèves du lycée du Manengouba cuvée 70-80, en Europe, aux Etats Unis d'Amérique et partout ailleurs, en dehors de l'Afrique ; canaliser les forces de tous les fils et les filles du Lymankong aux fins de prévoyance, de solidarité et d'entraide ; reconstituer la grande famille Lymankong en retrouvant tous ses enfants perdus de vue et en leur offrant un ""logement luxueux"" au ""village Lymankong"" ; mutualiser les énergies de ses membres où qu'ils soient, en vue d'apporter leurs expertises et assistance aux collectivités territoriales décentralisées au Cameroun en général et de Nkongsamba en particulier ; concourir par tous les moyens non interdits par les lois et règlements au bien-être de ses membres ; encourager par des mesures incitatives les retraités à se reconvertir et à mettre leurs talents et savoirs faire au service de l'emploi ; contribuer au développement infrastructurel, scolaire et culturel du lycée du Manengouba et de la région du Moungo ; galvaniser, animer et soutenir les activités sportives scolaire dans la région en général et au lycée du Manengouba en particulier",26,RUE,de la Sablonnière,28100,Dreux,,26 rue de la sablonniere 28100 dreux,Eure-et-Loir,Centre-Val de Loire,ÉDUCATION  FORMATION,AUTRES,1.3623937,48.7430433,https://www.facebook.com/lymankong/,https://www.helloasso.com/
215,389691,W284001025,"ASSOCIATION HUMANITAIRE ""LA COLOMBE""","intervenir dans le domaine de l'éducation : construction des écoles, parrainages et toute action dans le sens de la scolarisation ; hygiène et santé. Construction des forages et centres de santé, accès aux soins pour les personnes précaires. Environnement lutte contre la désertification, plantation d'arbres, culture bio. Ramassage des déchets et recyclage ; organiser les rencontres culturelles entre la France et le Cameroun ; rechercher dons et financements, membres bienfaiteurs et partenaires",,,La Maison Neuve,28400,Saint-Jean-Pierre-Fixte,,la maison neuve 28400 saint-jean-pierre-fixte,Eure-et-Loir,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,0.8363714,48.2939981,https://www.facebook.com/associationhumanitairelacolombe/,https://www.helloasso.com/associations/association-la-colombe
216,393983,W291003970,RELAIS BRETAGNE-AFRIQUE,"aide aux enfants défavorisés du Cameroun, promotion de la culture camerounaise",108,BD,de l'Europe,29200,Brest,,108 boulevard de l'europe 29200 brest,Finistère,Bretagne,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,-4.4968521,48.4130573,https://fr-fr.facebook.com/relais.bretagneafrique,https://www.helloasso.com/associations/cesa-bretagne
217,394887,W291004874,AMICALE DES CAMEROUNAIS DE BREST (ACB),développer et organiser la solidarité et l'entraide entre les Camerounais de Brest ; mettre en valeur la culture camerounaise dans toutes ses dimensions et la faire connaître aux Brestois ; favoriser les relations interculturelles et économiques entre Camerounais et Brestois,2,RUE,du 3ème RAP,29200,Brest,,2 rue du 3eme rap 29200 brest,Finistère,Bretagne,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,-4.4860088,48.3905283,https://www.facebook.com/Association-Camerounaise-des-Etudiants-de-Brest-ACEB-424193047710021/,https://www.helloasso.com/associations/amicale-du-chru-de-brest
218,395577,W291005564,ASSOCIATION CAMEROUNAISE DES ETUDIANTS DE BREST (A.C.E.B.),"accueillir, suivre et intégrer les nouveaux membres désireux de poursuivre leurs études, leurs formations à Brest, veiller à la bonne intégration social de ses adhérents grâce notamment à des excursions, activités sportives et culturelles ; développer et cultiver des rapports d'entraide, de respect et un esprit de solidarité entre ses membres ; mobiliser et sensibiliser les nouveaux membres aux difficultés qu'ils peuvent rencontrer, aider s'il y a besoin, ses adhérents en difficultés ; assurer la promotion de la culture africaine en général, et camerounaise en particulier, en France et dans la région en particulier, par le biais de soirées culturelles, d'animations et d'activités de loisir",20,AV,Le Gorgeu,29200,Brest,,20 avenue le gorgeu 29200 brest,Finistère,Bretagne,ÉDUCATION  FORMATION,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,-4.5012041,48.401239,https://www.facebook.com/AcebBrest/,https://www.helloasso.com/associations/association-des-etudiants-camerounais-du-mans-aecm
219,395856,W291005843,VIVRE LE MBAM (CAMEROUN),"améliorer les conditions des indigents au Cameroun grâce à la collecte de vêtements, médicaments ;  rassembler les fonds nécessaires pour la construction de dispensaires grâce à l'organisation d'évènement festifs",5,RUE,de la Victoire,29480,Le    Relecq-Kerhuon,,5 rue de la victoire 29480 le relecq-kerhuon,Finistère,Bretagne,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,-4.391046,48.4054929,https://fr-fr.facebook.com/vivrelembamcameroun/,https://www.helloasso.com/associations/association-d-aide-aux-orphelins-du-mbam-cameroun/collectes/a-a-o-m-c
220,396556,W291006543,POUALA - ENFANTS DU VILLAGE,"regrouper les ressortissants de l'ouest Cameroun d'origine ou par alliance résident en Bretagne, promouvoir la richesse de la culture de la région de l'Ouest Cameroun et surtout aider le peuple défavorisé résidant à l'ouest Cameroun",14,RUE,Quéliverzan,29200,Brest,,14 rue queliverzan 29200 brest,Finistère,Bretagne,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,-4.5152871,48.3875056,https://www.facebook.com/people/Pouala/100068077203913/,https://www.helloasso.com/associations/sos-villages-d-enfants
221,396605,W291006592,LAA'KAM,traiter les problèmes sociaux et humanitaires de l'ouest Cameroun,27,RUE,des Baquetiers,29200,Brest,,27 rue des baquetiers 29200 brest,Finistère,Bretagne,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,-4.4827723,48.3943106,https://www.facebook.com/etatfederedulaakam/,https://www.helloasso.com/associations/la-plancha-de-tu-madre
222,396775,W291006762,NAM,"promouvoir la culture camerounaise et afro-antillaise, par le biais de manifestations diverses (rencontres sportives, culturelles...) mais aussi d'aider les jeunes africains arrivant en france pour la premiere fois, a s'integrer plus facilement",,,,29200,Brest,,29200 brest,Finistère,Bretagne,ACTION SOCIOCULTURELLE,AUTRES,-4.4860088,48.3905283,https://www.facebook.com/nam.athle/,https://www.helloasso.com/associations/nam
223,396879,W291006866,ASSOCIATION ESSAYONS VOIR DE BREST,entraide solidaire entre familles franco camerounaise,14,RUE,de Gouesnou,29200,Brest,,14 rue de gouesnou 29200 brest,Finistère,Bretagne,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),-4.4675874,48.4042539,https://www.facebook.com/essayonsvoir/posts/,https://www.helloasso.com/associations/editions-voir
224,397124,W291007114,AU SERVICE DE LA VIE CAMEROUN,"venir en aide aux enfants orphelins, aux mères isolées et favoriser l'insertion scolaire des enfants au Cameroun",56,BD,Clémenceau,29480,Le    Relecq-Kerhuon,,56 boulevard clemenceau 29480 le relecq-kerhuon,Finistère,Bretagne,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,-4.4044888,48.39616,https://www.facebook.com/auservicedelaviecameroun/,https://www.helloasso.com/associations/scouts-et-guides-de-france-groupe-schoelcher-de-houilles/collectes/aider-les-compagnards-a-partir-au-cameroun
225,398716,W291008707,BENKA LIFE,"formation des secouristes-sauveteurs ; construction et équipement des postes de secours ; construction et équipement des dispensaires ; installation des services de secours, d'urgence et de sauvetage dans des dispensaires de campagne ; promotion et vulgarisation des services d'urgence, de secours, et de sauvetage à la personne ; médicalisation des triporteurs pour le transport des personnes en détresse et à mobilité réduite ; médicalisation des triporteurs pour le transport des futures mamans, des blessés et des malades ceci sur le territoire camerounais",202,RUE,Jean Jaures,29200,Brest,,202 rue jean jaures 29200 brest,Finistère,Bretagne,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,-4.4727967,48.3989597,https://www.facebook.com/benkalife/,https://www.helloasso.com/associations/ma-benka-horizon/formulaires/1
226,399789,W291009780,CAMEROUN AFRIQUE EN MINIATURE-BRETAGNE,"elle a pour objet la valorisation de la culture et des industries culturelles du Cameroun, la promotion des industries touristiques des deux régions, l'information constante et permanente des adhérents, la participation sur le territoire camerounais au développement et à la vulgarisation des NTIC, l'accueil, le conseil et les aides aux sans papiers, étudiants et résidents dans les domaines de la santé, du social et de l'humanitaire",,,,29200,Brest,,29200 brest,Finistère,Bretagne,TOURISME,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),-4.4860088,48.3905283,https://www.facebook.com/CamerounAfriqueEnMiniature/,https://www.helloasso.com/associations/topo-sans-frontieres/collectes/tsf-cameroun-2021
227,400424,W291010422,ASSOCIATION DES CAMEROUNAIS DU FINISTERE,solidarité et intégration de la communauté dans le finistère à travers diverses actions.,,,,29200,Brest,,29200 brest,Finistère,Bretagne,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,-4.4860088,48.3905283,https://fr-fr.facebook.com/www.sergeleon/,https://www.helloasso.com/associations/association-des-camerounais-de-rennes-acr
228,401041,W291014139,ASSOCIATION ENFANCE JEUNESSE JOYEUSE ET PLUS DU CAMEROUN,"assister et apporter secours aux personnes démunies, favoriser l'éducation, lutter contre l'alphabétisme et promouvoir la santé",10,RUE,des Ajoncs d'Or,29200,Brest,,10 rue des ajoncs d'or 29200 brest,Finistère,Bretagne,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,-4.4842798,48.4172831,https://www.facebook.com/Association-Jeunesse-Active-du-Cameroun-104097768851837/,https://www.helloasso.com/associations/solidarite-enfants-du-cameroun
229,401630,W291014728,BESNIBES,"promouvoir l'entraide mutuelle et égale entre les membres, consolider l'amitié existante entre les membres, promouvoir et connaître les différentes cultures des membres, promouvoir la culture camerounaise en particulier du peuple    ""Bassa"" en Bretagne, être solidaire dans toutes les étapes de la vie des membres, mener des actions sociales et humanitaires auprès de la population défavorisée du Cameroun",15,RUE,Kerber,29200,Brest,,15 rue kerber 29200 brest,Finistère,Bretagne,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,-4.5373803,48.3812095,https://business.facebook.com/,https://www.helloasso.com/associations/ape-bessines
